CustomerKey,GeographyKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
14349,546,M,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,39,0
14350,547,S,F,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,39,0
14351,299,S,F,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,39,0
14352,626,S,F,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,40,0
14353,68,S,F,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,40,0
14354,358,S,M,30000,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,41,1
14355,543,M,M,60000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,41,1
14356,361,S,F,100000,0,0,Bachelors,Management,1,2,1-2 Miles,North America,48,1
14357,368,M,M,100000,1,0,Bachelors,Management,1,2,1-2 Miles,North America,48,1
14358,623,M,F,100000,1,0,Bachelors,Management,1,2,0-1 Miles,North America,47,0
14359,53,M,M,90000,4,4,Bachelors,Management,1,1,0-1 Miles,North America,46,0
14360,339,S,F,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,0
14361,611,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,0
14362,536,S,M,40000,4,4,Partial College,Clerical,1,2,1-2 Miles,North America,43,1
14363,70,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,42,0
14364,299,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,42,1
14365,337,M,M,50000,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,42,1
14366,627,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,44,1
14367,545,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,44,1
14368,311,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,44,0
14369,546,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,44,0
14370,43,M,F,40000,1,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,0
14371,66,M,M,40000,1,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,0
14372,632,M,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,2-5 Miles,North America,43,0
14373,302,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,2-5 Miles,North America,43,0
14374,343,M,M,70000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,42,1
14375,644,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,45,0
14376,616,S,F,70000,4,0,Bachelors,Management,1,2,10+ Miles,North America,71,0
14377,609,S,F,70000,4,0,Bachelors,Management,1,2,1-2 Miles,North America,71,1
14378,302,S,M,60000,4,0,Graduate Degree,Management,1,2,10+ Miles,North America,71,1
14379,322,M,M,60000,4,0,Graduate Degree,Management,1,2,10+ Miles,North America,71,1
14380,543,M,F,70000,5,0,Bachelors,Management,1,2,1-2 Miles,North America,71,1
14381,539,S,F,70000,5,0,Bachelors,Management,1,2,10+ Miles,North America,70,1
14382,299,S,M,70000,5,0,Bachelors,Management,1,2,10+ Miles,North America,70,1
14383,311,M,M,70000,5,0,Bachelors,Management,1,2,2-5 Miles,North America,70,0
14384,638,M,F,60000,4,0,Bachelors,Management,1,2,2-5 Miles,North America,70,0
14385,543,M,F,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,69,1
14386,325,S,F,60000,5,0,Bachelors,Management,1,3,10+ Miles,North America,69,1
14387,52,M,F,60000,5,0,Bachelors,Management,1,3,10+ Miles,North America,68,1
14388,343,M,F,70000,5,0,Bachelors,Management,1,2,1-2 Miles,North America,69,0
14389,315,M,M,60000,2,1,Bachelors,Management,1,0,2-5 Miles,North America,68,0
14390,369,M,M,60000,2,1,Bachelors,Management,0,0,2-5 Miles,North America,67,0
14391,638,M,M,70000,4,1,Bachelors,Management,1,1,1-2 Miles,North America,68,0
14392,648,M,M,70000,4,1,Bachelors,Management,1,1,10+ Miles,North America,68,1
14393,539,S,M,70000,4,1,Bachelors,Management,1,1,10+ Miles,North America,67,0
14394,609,M,M,70000,4,1,Bachelors,Management,1,1,10+ Miles,North America,67,1
14395,326,S,M,70000,4,1,Bachelors,Management,1,1,10+ Miles,North America,68,0
14396,631,S,F,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,67,0
14397,632,S,F,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,67,0
14398,641,M,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,67,1
14399,359,S,M,60000,2,1,Bachelors,Management,1,0,10+ Miles,North America,67,0
14400,360,S,M,70000,4,1,Bachelors,Management,1,2,10+ Miles,North America,66,1
14401,548,M,M,60000,2,1,Partial College,Professional,0,2,2-5 Miles,North America,66,0
14402,642,S,F,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,66,0
14403,298,S,F,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,66,0
14404,607,S,F,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,64,0
14405,609,M,M,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,65,0
14406,299,M,F,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,65,1
14407,312,M,M,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,65,0
14408,343,S,F,70000,4,2,Partial College,Professional,1,1,10+ Miles,North America,65,0
14409,343,M,M,70000,4,2,Partial College,Professional,1,1,1-2 Miles,North America,65,0
14410,345,M,F,70000,4,2,Partial College,Professional,1,1,1-2 Miles,North America,65,0
14411,542,S,F,70000,2,1,High School,Professional,1,2,10+ Miles,North America,64,1
14412,543,S,F,70000,2,1,High School,Professional,1,2,10+ Miles,North America,64,1
14413,307,M,F,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,64,1
14414,312,M,F,60000,2,1,Partial College,Professional,0,2,2-5 Miles,North America,63,1
14415,337,M,M,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,63,1
14416,59,M,F,60000,3,1,High School,Professional,1,2,10+ Miles,North America,63,1
14417,609,S,M,60000,3,1,High School,Professional,1,2,10+ Miles,North America,63,1
14418,542,M,F,60000,3,1,High School,Professional,1,2,10+ Miles,North America,63,1
14419,546,M,F,70000,4,2,Partial College,Professional,1,2,10+ Miles,North America,63,1
14420,626,S,F,70000,4,2,Partial College,Professional,1,2,10+ Miles,North America,63,1
14421,553,M,F,70000,5,2,Partial College,Professional,1,2,2-5 Miles,North America,63,1
14422,177,S,F,130000,2,3,Bachelors,Management,0,4,0-1 Miles,Europe,56,0
14423,236,M,F,130000,2,3,Bachelors,Management,1,4,0-1 Miles,Europe,57,0
14424,213,S,F,110000,2,4,Partial College,Professional,1,3,5-10 Miles,Europe,58,1
14425,129,M,M,120000,2,4,High School,Professional,1,4,5-10 Miles,Europe,58,1
14426,117,M,F,130000,2,4,Partial College,Professional,1,2,0-1 Miles,Europe,58,1
14427,251,M,M,130000,3,4,Partial College,Professional,1,3,5-10 Miles,Europe,59,1
14428,173,S,F,130000,3,4,Partial College,Professional,0,3,0-1 Miles,Europe,59,1
14429,252,S,F,130000,3,4,Partial College,Professional,0,3,0-1 Miles,Europe,60,1
14430,637,M,F,90000,2,1,Partial College,Professional,1,0,5-10 Miles,North America,58,0
14431,300,M,F,70000,3,0,Partial College,Professional,0,2,0-1 Miles,North America,58,0
14432,632,S,M,90000,4,0,Graduate Degree,Management,1,1,5-10 Miles,North America,82,0
14433,311,M,F,110000,1,2,Graduate Degree,Management,1,2,2-5 Miles,North America,82,1
14434,314,S,F,110000,1,2,Graduate Degree,Management,1,2,2-5 Miles,North America,82,1
14435,331,M,F,110000,1,2,Graduate Degree,Management,1,3,1-2 Miles,North America,82,0
14436,68,M,M,90000,4,4,Partial College,Professional,1,3,2-5 Miles,North America,50,1
14437,536,M,M,90000,5,5,Partial College,Professional,1,3,2-5 Miles,North America,50,0
14438,618,S,F,100000,3,1,Bachelors,Management,1,4,2-5 Miles,North America,50,1
14439,633,M,M,100000,4,1,Partial College,Professional,1,4,2-5 Miles,North America,50,1
14440,298,M,M,100000,4,1,Partial College,Professional,1,4,2-5 Miles,North America,49,1
14441,298,M,M,110000,2,2,Bachelors,Management,1,3,1-2 Miles,North America,49,0
14442,335,S,F,120000,3,2,Partial College,Professional,1,4,2-5 Miles,North America,50,1
14443,339,M,M,130000,1,1,Graduate Degree,Management,1,4,0-1 Miles,North America,49,0
14444,339,M,M,130000,1,1,Graduate Degree,Management,1,4,0-1 Miles,North America,50,0
14445,352,M,M,130000,1,1,Graduate Degree,Management,1,4,0-1 Miles,North America,49,0
14446,62,M,M,80000,4,3,Bachelors,Management,1,0,2-5 Miles,North America,51,0
14447,609,S,F,80000,4,3,Partial College,Professional,1,2,2-5 Miles,North America,51,1
14448,539,M,F,90000,5,5,Partial College,Professional,1,3,2-5 Miles,North America,50,1
14449,627,S,M,90000,0,0,Partial College,Professional,0,1,10+ Miles,North America,51,1
14450,329,M,M,130000,2,2,Graduate Degree,Management,1,2,0-1 Miles,North America,51,0
14451,334,S,M,130000,2,2,Graduate Degree,Management,0,3,0-1 Miles,North America,51,1
14452,633,M,M,70000,3,2,Partial College,Professional,1,0,5-10 Miles,North America,58,1
14453,611,S,M,90000,2,1,Partial College,Professional,1,0,5-10 Miles,North America,59,1
14454,331,M,F,100000,1,2,Graduate Degree,Management,1,1,0-1 Miles,North America,80,0
14455,53,M,F,80000,4,3,Partial College,Professional,1,2,2-5 Miles,North America,52,0
14456,638,S,M,90000,0,0,Partial College,Professional,0,2,2-5 Miles,North America,52,1
14457,331,M,M,120000,4,3,Partial College,Professional,1,3,5-10 Miles,North America,52,1
14458,62,M,M,80000,5,4,Partial College,Professional,1,2,0-1 Miles,North America,53,0
14459,68,S,M,80000,5,4,Partial College,Professional,1,3,5-10 Miles,North America,53,1
14460,616,M,M,100000,1,2,Partial College,Professional,1,3,1-2 Miles,North America,52,0
14461,641,M,F,100000,1,2,Partial College,Professional,1,4,5-10 Miles,North America,52,1
14462,300,M,F,110000,1,3,Bachelors,Management,1,2,1-2 Miles,North America,53,0
14463,312,M,F,120000,1,3,Partial College,Professional,1,4,1-2 Miles,North America,52,0
14464,358,M,F,130000,1,2,Bachelors,Management,1,4,2-5 Miles,North America,53,1
14465,542,M,M,90000,4,3,High School,Professional,1,1,5-10 Miles,North America,54,0
14466,546,M,M,90000,4,3,High School,Professional,1,1,5-10 Miles,North America,54,0
14467,634,M,M,90000,4,3,High School,Professional,1,2,5-10 Miles,North America,54,0
14468,642,S,F,90000,4,3,High School,Professional,1,2,5-10 Miles,North America,54,0
14469,648,M,F,100000,3,2,Partial College,Professional,1,4,1-2 Miles,North America,54,0
14470,339,M,M,130000,1,3,Bachelors,Management,1,3,0-1 Miles,North America,54,1
14471,358,S,M,130000,1,3,Bachelors,Management,0,3,0-1 Miles,North America,54,1
14472,361,M,F,130000,3,3,Bachelors,Management,1,3,0-1 Miles,North America,54,1
14473,368,M,M,160000,1,2,Bachelors,Management,1,4,2-5 Miles,North America,54,1
14474,348,M,F,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,59,0
14475,637,M,F,60000,2,0,High School,Professional,0,2,5-10 Miles,North America,60,0
14476,612,M,M,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,60,0
14477,368,S,F,70000,4,3,High School,Professional,1,0,5-10 Miles,North America,60,1
14478,51,S,F,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,61,1
14479,385,S,F,170000,1,0,Graduate Degree,Management,0,4,0-1 Miles,North America,78,0
14480,68,M,M,80000,5,4,Partial College,Professional,1,3,5-10 Miles,North America,55,0
14481,611,S,F,90000,4,3,High School,Professional,1,3,5-10 Miles,North America,55,1
14482,539,M,M,90000,4,3,High School,Professional,1,3,5-10 Miles,North America,55,0
14483,542,M,F,90000,4,3,High School,Professional,1,3,5-10 Miles,North America,55,0
14484,343,M,F,130000,4,3,Bachelors,Management,0,3,2-5 Miles,North America,55,1
14485,355,M,F,160000,1,3,Partial College,Professional,1,2,2-5 Miles,North America,55,1
14486,368,M,M,170000,1,1,Graduate Degree,Management,1,2,0-1 Miles,North America,55,1
14487,358,M,M,60000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,60,0
14488,299,M,M,70000,3,1,High School,Professional,1,1,1-2 Miles,North America,61,0
14489,325,M,M,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,62,0
14490,312,M,M,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,61,0
14491,359,S,M,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,61,0
14492,635,M,M,70000,3,0,Graduate Degree,Management,1,2,1-2 Miles,North America,62,0
14493,374,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,62,0
14494,548,M,M,60000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,62,1
14495,326,M,M,40000,3,0,Partial College,Professional,0,2,5-10 Miles,North America,63,1
14496,51,M,F,40000,3,0,Partial College,Professional,0,2,1-2 Miles,North America,62,1
14497,52,M,F,40000,3,0,Partial College,Professional,0,2,5-10 Miles,North America,62,1
14498,307,M,F,70000,4,0,Graduate Degree,Management,1,2,10+ Miles,North America,77,1
14499,315,M,M,100000,2,3,Graduate Degree,Management,1,3,5-10 Miles,North America,78,0
14500,374,S,F,130000,2,3,Bachelors,Management,0,4,0-1 Miles,North America,77,0
14501,300,M,M,80000,4,0,Graduate Degree,Management,1,2,1-2 Miles,North America,77,1
14502,53,M,F,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,77,0
14503,644,M,F,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,77,0
14504,69,M,F,110000,2,4,Graduate Degree,Management,1,0,5-10 Miles,North America,77,0
14505,300,M,M,130000,2,3,Bachelors,Management,1,4,0-1 Miles,North America,77,0
14506,536,M,F,90000,5,0,Bachelors,Management,0,2,1-2 Miles,North America,75,0
14507,385,M,M,100000,2,3,Graduate Degree,Management,1,3,1-2 Miles,North America,75,0
14508,345,M,F,100000,2,3,Graduate Degree,Management,1,3,5-10 Miles,North America,74,0
14509,536,S,F,90000,4,4,Partial College,Skilled Manual,0,3,1-2 Miles,North America,47,0
14510,616,S,M,100000,2,0,Bachelors,Management,1,2,1-2 Miles,North America,47,1
14511,618,M,F,100000,2,0,Bachelors,Management,1,2,0-1 Miles,North America,46,0
14512,633,M,M,100000,3,0,Bachelors,Management,1,3,1-2 Miles,North America,47,0
14513,302,M,F,130000,1,0,Graduate Degree,Management,1,3,0-1 Miles,North America,46,0
14514,299,S,F,30000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,36,0
14515,335,S,F,30000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,36,0
14516,7,S,M,10000,5,0,High School,Skilled Manual,1,3,5-10 Miles,Pacific,70,0
14517,12,M,F,20000,3,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,71,0
14518,21,M,F,10000,2,1,High School,Skilled Manual,1,2,5-10 Miles,Pacific,67,0
14519,536,S,F,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,36,0
14520,611,S,F,40000,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,36,1
14521,24,M,M,20000,4,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,67,0
14522,36,M,M,20000,4,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,68,0
14523,16,M,F,30000,2,0,Partial College,Clerical,0,2,5-10 Miles,Pacific,67,1
14524,212,M,F,10000,0,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,37,1
14525,238,M,F,10000,0,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,38,1
14526,127,M,F,10000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,53,0
14527,133,M,M,10000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,52,0
14528,149,M,M,10000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,52,0
14529,270,S,F,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,0
14530,271,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,0
14531,271,M,F,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,0
14532,216,M,F,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,52,0
14533,229,S,M,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,53,0
14534,207,S,F,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,54,0
14535,240,S,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,0
14536,180,S,F,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,0
14537,153,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,80,0
14538,187,S,F,30000,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,1
14539,197,S,F,30000,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,52,1
14540,257,M,M,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,57,0
14541,171,S,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,57,1
14542,261,M,M,10000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,58,0
14543,134,M,F,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,58,0
14544,189,S,M,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,58,0
14545,234,M,F,10000,2,0,Partial College,Manual,1,0,1-2 Miles,Europe,58,0
14546,262,M,F,10000,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,59,0
14547,267,M,M,10000,2,0,Partial College,Manual,1,0,1-2 Miles,Europe,60,0
14548,186,M,F,10000,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,60,0
14549,126,M,M,10000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,59,0
14550,180,M,F,10000,2,0,Bachelors,Clerical,1,1,2-5 Miles,Europe,78,0
14551,168,M,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,77,0
14552,229,M,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,75,0
14553,266,M,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,74,0
14554,269,M,M,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,75,0
14555,185,S,F,10000,2,0,Partial College,Manual,1,1,1-2 Miles,Europe,72,1
14556,221,M,M,10000,3,0,Partial College,Manual,1,1,2-5 Miles,Europe,72,0
14557,31,M,M,10000,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,34,0
14558,648,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,44,1
14559,337,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,44,1
14560,298,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,44,1
14561,64,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,45,0
14562,311,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,45,0
14563,631,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,45,0
14564,359,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,46,0
14565,343,S,F,50000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,46,1
14566,50,M,F,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,43,0
14567,64,M,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,0
14568,536,S,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,0
14569,609,M,M,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,44,0
14570,648,M,F,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,44,0
14571,298,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,0
14572,336,M,F,70000,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
14573,552,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,0
14574,66,S,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,0
14575,634,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,0
14576,635,S,F,60000,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,47,1
14577,539,S,F,60000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,47,1
14578,49,M,M,60000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,47,1
14579,542,S,M,60000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,46,0
14580,347,S,M,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,48,1
14581,547,S,M,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,47,1
14582,69,M,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,0
14583,542,M,F,60000,2,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,0
14584,383,S,F,80000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,44,1
14585,385,M,F,80000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,45,1
14586,58,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,47,0
14587,543,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,47,0
14588,635,S,M,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,0
14589,355,S,F,60000,3,3,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,49,1
14590,311,S,F,60000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,49,1
14591,335,S,M,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,49,1
14592,644,M,F,60000,0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,49,0
14593,383,M,M,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,49,0
14594,383,M,F,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,49,0
14595,325,M,F,60000,0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,49,0
14596,326,M,F,70000,4,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,48,1
14597,51,M,M,70000,4,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,49,1
14598,68,M,F,70000,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
14599,543,M,M,70000,5,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,46,1
14600,632,M,F,70000,5,5,Graduate Degree,Professional,1,2,2-5 Miles,North America,45,0
14601,311,M,M,80000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,45,1
14602,383,M,F,80000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,46,1
14603,355,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,50,1
